epoch,lr,train_total,train_color,train_exposure,train_spatial,train_smooth_spa,train_smooth_temp,train_edge,train_ms_ssim,train_perception_temporal,train_perception_perceptual,train_warp_temporal,val_total,val_psnr,val_ssim,val_psnr_y,val_lpips,val_map50,vid_orb_keypoints,vid_homography_inlier_ratio,vid_flow_epe,epoch_time_sec
31,7.959536998847746e-05,1.681325643491745,0.04834280551150441,0.4474563990533352,0.0592234924569726,0.016865695190429686,0.0495190390272066,0.2037492918252945,0.007313846206665039,1.1645031172394753,1.1019630438268184,0.0495190390272066,1.4930238734031547,15.979929989781873,0.6587736850668644,16.72452341277024,0.24227103655194415,,,,,761.7450447910014
32,7.83231272036805e-05,1.672477419734001,0.047776967694656926,0.4487304223835468,0.057193971364945174,0.0166928466796875,0.04965319977477193,0.20108351209163666,0.0066689534664154055,1.1694359024971723,1.1003864948630333,0.04965319977477193,1.483862092782711,15.593800281656199,0.6456234393448665,16.3580571783,0.24649655382181035,,,,,695.3775682670021
33,7.702342635146036e-05,1.6637729409217834,0.0467609880855307,0.44796755954921247,0.05604986567385495,0.016671401977539062,0.04948811631463468,0.19957128103375435,0.007162794303894043,1.1599846936538816,1.0960077490925788,0.04948811631463468,1.4897256822421634,15.888980594174615,0.6553260719981687,16.650858911974677,0.2396681417935881,,,,,695.7129652080002
34,7.56975500796434e-05,1.662910805106163,0.0463105961240828,0.44826006643772126,0.055792617996037006,0.016537164306640626,0.04949860817827284,0.19953384512960912,0.007209957146644593,1.1434750896066428,1.103700343000889,0.04949860817827284,1.4901025089724311,16.135971513287775,0.6648039118996982,16.839653409760572,0.23706821506393366,,,,,695.689270668001
35,7.434680686803493e-05,1.6607559195995332,0.04632141107050702,0.44754053646624087,0.05562060863189399,0.016556471252441408,0.04963561592027545,0.19965853293538094,0.007250115442276001,1.1464136183410882,1.1074009851932525,0.04963561592027545,1.4894280844721302,16.28225229526388,0.6700672805309296,17.09935507281073,0.2344835175779359,0.5232511027675608,155.6825,0.9872265854887451,22.738445892333985,700.9907976989998
36,7.297252973710759e-05,1.660392006278038,0.04676011704108678,0.44822029421329496,0.05518181040212512,0.01649449462890625,0.04957469787299633,0.1993607950359583,0.006923921704292298,1.132408081972599,1.1048270509004592,0.04957469787299633,1.4731572362883338,15.865806143859338,0.6548810030879646,16.630536819326466,0.23919462181370835,,,,,705.954471396999
37,7.157607493247112e-05,1.6541519076108933,0.0466664518954698,0.4475162089586258,0.05436227509453893,0.016462832641601564,0.049404868652299046,0.19864187514483927,0.006736258006095886,1.1288368974745273,1.1030343046307565,0.049404868652299046,1.4967639055745354,16.363678817091316,0.6727920739815153,17.092605623705634,0.2334176800374327,,,,,695.814508751002
38,7.015882058642166e-05,1.6537957429409027,0.045507611276581886,0.44826465284228323,0.05420482638925314,0.016594667053222656,0.04933936918824911,0.1978330979168415,0.0070400603771209715,1.114190646532178,1.1049537770032882,0.04933936918824911,1.483950255245998,16.08589849800899,0.6634372220984821,16.860004030424975,0.23691425125660567,,,,,694.6282092319998
39,6.87221653578916e-05,1.6511527699232103,0.04509035561331548,0.4479342204928398,0.05393459731414914,0.01659633483886719,0.049346526073291895,0.19805040060579776,0.006495210671424866,1.106870184224844,1.1072591391324997,0.049346526073291895,1.4884802544939106,16.20532149281995,0.6683535298396801,16.957030000357793,0.23558090948339167,,,,,694.6721419919995
40,6.726752705214197e-05,1.6547596555948259,0.04555741265201941,0.4477121538221836,0.05443954873979091,0.016647879028320312,0.049668240436911586,0.19888231306374074,0.006965231728553772,1.1046331773072482,1.1092943449020385,0.049668240436911586,1.4790927284750446,15.87975652464505,0.6570786247993338,16.560180828489106,0.24020172051828484,0.5017974255201609,152.655,0.9861649922887181,22.89336554527283,701.2685567470035
41,6.579634122155994e-05,1.6496315382957458,0.0455835919442121,0.4476816822528839,0.05360187748596072,0.016906312561035156,0.0494330707885325,0.19754400798380375,0.006552840995788574,1.0980649849634618,1.1042515525281429,0.0494330707885325,1.4759902316948463,15.934891569203344,0.6576146277888067,16.640551813717547,0.24091519954903373,,,,,697.4093576040032
42,6.431005974894189e-05,1.6511395372152329,0.045471054011816156,0.4478048046350479,0.0536378549631685,0.01702978057861328,0.049540925620123744,0.1979906740427017,0.007043672609329223,1.0960165166586637,1.1088550715923309,0.049540925620123744,1.4751187562942505,15.772647158852939,0.6512081212010877,16.506638888655036,0.24321127194782782,,,,,695.7051186979952
43,6.281014941466034e-05,1.6456298514127732,0.045225083055859434,0.4469052822649479,0.05308329677172005,0.017094496154785158,0.04961411967687309,0.19702696332037448,0.007072799229621887,1.0897256299495697,1.1027496700823307,0.04961411967687309,1.4877508241554787,16.227192812952502,0.6679494303875956,16.951797189383672,0.2355526024154548,,,,,695.9078593869999
44,6.12980904491289e-05,1.6479317756175995,0.04559668283653445,0.44639447057843207,0.05397237678878009,0.017036024475097656,0.04942285608500242,0.19799075106680394,0.00600977942943573,1.0786115173488855,1.1091310708403588,0.04942285608500242,1.4784848165923152,16.02270402579472,0.6621652055403282,16.865047125980773,0.2412613775452663,,,,,696.8113282989943
45,5.977537507199341e-05,1.6495139599561692,0.044985891273990275,0.44658440467119215,0.054165713848918676,0.01720648193359375,0.049485648019239305,0.19853284242153169,0.006179231190681458,1.075695275592804,1.1097994424462319,0.049485648019239305,1.485697772996179,16.155252884174214,0.6669793082722302,16.946841831864983,0.2388000145297626,0.5051825124284496,154.99,0.9871429553698994,22.872978858947754,702.0115953330023
46,5.8243506019491463e-05,1.6457062778234481,0.04481986036370508,0.4470005923509598,0.05328915366716683,0.01734569091796875,0.04953925897963345,0.19730229266881943,0.00604108304977417,1.0646051919713617,1.1057768023490906,0.04953925897963345,1.4789954793864284,15.875274723973767,0.6569095305327711,16.629255294799805,0.24207528642025486,,,,,695.7745841189972
47,5.67039950614331e-05,1.648252668261528,0.0441630496175494,0.4474375272393227,0.0536910415507853,0.017425698852539064,0.049334196684882044,0.1978675320535898,0.006104210495948791,1.053569789338112,1.1076438618540765,0.049334196684882044,1.470072363984996,15.76244229283826,0.6525728109067884,16.43804038804153,0.24255203057465882,,,,,696.5685366820035
48,5.515836150926649e-05,1.6446115957975387,0.043479324141144755,0.44695253388881684,0.053306306437402966,0.017402748107910156,0.04927439837232232,0.1974995779365301,0.006348988151550293,1.0616474116936325,1.1071379068493843,0.04927439837232232,1.4764953872253155,15.745083290955115,0.652682371180633,16.382964290421583,0.24245268877210288,,,,,695.3031240250057
49,5.3608130716701046e-05,1.638721951508522,0.042918185532139615,0.44752019309401514,0.052073206579312685,0.0174133544921875,0.049224203280732036,0.19576505914628506,0.006307842326164246,1.0479680341869593,1.0994345546841622,0.049224203280732036,1.4729322503352988,15.387709535401443,0.6392636255457483,15.976305410779755,0.25160756835649756,,,,,695.670929208005
50,5.205483257436738e-05,1.643577513384819,0.04265847670803778,0.4476714282155037,0.05315067631565035,0.017474417114257814,0.04891675773337483,0.19689727502167226,0.005849309754371643,1.036263791178167,1.1075991193175316,0.04891675773337483,1.47473383258129,15.752922395180011,0.6521447932925718,16.53450140459784,0.24186245480488086,0.5157295449920323,150.025,0.9882781237722023,22.593687534332275,700.5288113959978
51,5.050000000000003e-05,1.6435301998138427,0.04229053242034279,0.44749757416844366,0.05313811905756593,0.01775253143310547,0.0491349344175309,0.19739688071608544,0.005658911657333374,1.0375433632791042,1.1058202602148055,0.0491349344175309,1.4860502861697098,16.073022579324657,0.6658497170127672,16.82611111936898,0.23876940934308644,,,,,695.395472958
52,4.894516742563268e-05,1.6414336486816405,0.04253598489328288,0.4466541257023811,0.0528793569996953,0.017894033813476564,0.0493251007206738,0.19735634328126908,0.006169444155693054,1.046046493588388,1.10865451990366,0.0493251007206738,1.4949893447859535,16.147296625992347,0.6670230729826565,16.882782179733802,0.23588496318151211,,,,,695.4977769480029
53,4.739186928329902e-05,1.6408857357025146,0.042082663222355765,0.44739128295183184,0.052669092573598024,0.017902125549316406,0.04919808236658573,0.19638727769553663,0.006161011815071106,1.0334392590537667,1.108756965392828,0.04919808236658573,1.4756564364351075,15.853382431227585,0.6561106700321724,16.591084842024177,0.24187797898876257,,,,,695.7329243050044
54,4.584163849073357e-05,1.642293800663948,0.04228953957669437,0.4474310021698475,0.052896214140951636,0.018104776000976562,0.04932349676452577,0.1963490016013384,0.006064626288414001,1.0338877201870085,1.110441590332985,0.04932349676452577,1.4795682789950535,15.99303044943974,0.6610032602630812,16.817529842771332,0.24204841397445778,,,,,696.7162806529959
55,4.429600493856697e-05,1.636173087954521,0.041977156626107175,0.4467818144738674,0.05202669067531824,0.018121749877929687,0.04935171791054308,0.19550128996372224,0.006159875750541687,1.0279072767689823,1.1027915475964547,0.04935171791054308,1.4898768920322945,16.14436677406574,0.6665946815548272,16.893182787401923,0.23950302369635681,0.5135486061158387,153.605,0.9885325421980216,22.659980926513672,701.8543261000013
56,4.275649398050859e-05,1.640133203959465,0.041866025125235316,0.44664438065886497,0.05287299848273397,0.0182105712890625,0.04922322966940701,0.1965489361077547,0.006181493926048279,1.0188813611596823,1.1048233332276345,0.04922322966940701,1.484797901120679,16.05304323393723,0.6637873336158949,16.81401300430298,0.2387410537179174,,,,,695.6804713550009
57,4.122462492800665e-05,1.6456817845582963,0.041878063951199876,0.4477401159465313,0.053440312396362426,0.01833252716064453,0.048998170601949095,0.19706736263930796,0.006294125175476074,1.01469210473001,1.115908277952671,0.048998170601949095,1.488257529406712,16.269493316781933,0.6696598072504175,17.050598489827124,0.23612814036936597,,,,,695.4907715020017
58,3.9701909550871175e-05,1.6371414514064788,0.04212390006361529,0.44649718633294105,0.05224930565729737,0.018422117614746093,0.04924826304502785,0.19609604009091855,0.006010943245887757,1.0212519594818354,1.1015376257359981,0.04924826304502785,1.4887085916667149,16.16152021802705,0.6656698024478452,16.890420239547204,0.23809623923794976,,,,,696.2421698809994
59,3.81898505853397e-05,1.6383862107515335,0.040839910472370684,0.44674448815584183,0.052641061612963676,0.01854011688232422,0.0490650882717222,0.195975911206007,0.006539716839790344,1.016997607538104,1.1058649963021279,0.0490650882717222,1.4800154217358292,15.728568044202081,0.6501381148038239,16.40212234135332,0.2453015261682971,,,,,695.348650013002
60,3.668994025105817e-05,1.639031733894348,0.04109485209370032,0.4470859126985073,0.05269589139521122,0.018609518432617187,0.049101617608219385,0.19618583352565766,0.0055415669441223146,1.009544338284433,1.1076171955943108,0.049101617608219385,1.484924284548595,15.887424584092765,0.6579507969576737,16.647954118662867,0.2430178927707261,0.5208260404027026,151.045,0.9885740793909747,22.69764507293701,700.3120420319974
61,3.520365877844013e-05,1.6380272482156752,0.04077666645287536,0.4466869040489197,0.05265888242088258,0.018843331909179688,0.0492502069119364,0.19576694779396056,0.0060373067378997804,1.0153097690366208,1.1020438969373703,0.0492502069119364,1.4887804409553265,15.744243539612869,0.65378069466558,16.522965299672094,0.24521340262787095,,,,,695.213014146997
62,3.373247294785809e-05,1.6388550814390181,0.04083761003874242,0.447413670027256,0.05254538270533085,0.018876425170898437,0.04889269483089447,0.1959336396306753,0.005599008536338806,1.0029811555445194,1.0977041689693927,0.04889269483089447,1.4911032565708817,15.827960704935007,0.6569475007468256,16.6235692747708,0.24519954403412753,,,,,695.0589408090018
63,3.227783464210847e-05,1.637602637410164,0.039907702642912046,0.4471612300992012,0.05248984204158187,0.018861373901367186,0.048983595878258346,0.19596313730180265,0.006024389576911926,1.0152371994704008,1.1010087553143502,0.048983595878258346,1.4762510914227058,15.631517040318457,0.6463517598037062,16.311932498011096,0.24770058434585046,,,,,694.7629259740061
64,3.0841179413578366e-05,1.6392633481264114,0.03987030609771609,0.44766278011202815,0.05256260757520795,0.018917628479003905,0.04909889821745455,0.1959471479743719,0.006021988916397094,1.0040367647841573,1.107738444173336,0.04909889821745455,1.4938705029158756,15.908943044728247,0.6584828290446051,16.72990006413953,0.24541533712683053,,,,,694.9930429259985
65,2.9423925067528915e-05,1.6387730391263962,0.03950619174190797,0.4473690719008446,0.052575947257131335,0.018880398559570313,0.049220973062887786,0.19660522211492062,0.005833785295486451,1.0093694815553724,1.1037281251311302,0.049220973062887786,1.496620184388654,15.995412349700928,0.6599543731788109,16.78209433062323,0.24260500677186866,0.517965934328411,150.4,0.9893926689938632,22.589130458831786,700.3393867509949
66,2.8027470262892447e-05,1.6422195596694946,0.04023235278092325,0.4473904717862606,0.05334592508226633,0.01879603271484375,0.04903777325749397,0.1964830527752638,0.005810468411445618,1.0091630991101266,1.0979145611405372,0.04903777325749397,1.4832944613078545,15.349798186071988,0.6386372303140575,15.965487981664724,0.25262996091924866,,,,,695.3149472509976
67,2.6653193131965096e-05,1.6391232527256012,0.040086329560587185,0.44716405975818635,0.052695105057954786,0.018959280395507812,0.049149394605308774,0.19637129233181477,0.005866387128829956,1.0023952545836567,1.1021711978435516,0.049149394605308774,1.4982280309857994,15.907855592924973,0.6585872204139315,16.6861394356037,0.24555134696179423,,,,,695.6231926249966
68,2.530244992035663e-05,1.6402193631649018,0.03950462294360623,0.447699922734499,0.05267203868031502,0.019065614318847655,0.049132792479917406,0.19654376175701618,0.006034609484672547,1.0105556675180793,1.1010508851647376,0.049132792479917406,1.488731953604468,15.571925294810328,0.6462647049077626,16.178581977712696,0.2506291173912328,,,,,694.951024820999
69,2.3976573648539666e-05,1.638762639069557,0.039796839488577096,0.4479147618770599,0.05234686947986483,0.019109512329101564,0.04908420513421297,0.19579945525527,0.005798243999481202,1.0043441068202257,1.1007339243769645,0.04908420513421297,1.4995606479973629,15.938041259502542,0.6578287821391533,16.63111614358836,0.24482273772872729,,,,,694.7407378869975
70,2.2676872796319543e-05,1.638674456524849,0.04042251266222447,0.4467608841180801,0.05262281353585422,0.019178750610351562,0.04900805868841708,0.19678981231153012,0.005881859588623047,0.9946544674843549,1.101996254235506,0.04900805868841708,1.4988475267229409,15.747820056717972,0.6523286962303622,16.4567718670286,0.2472609290531997,0.5171688342871873,144.435,0.9884277018879518,22.532524747848512,700.9074332050004
71,2.1404630011522596e-05,1.6387411116838455,0.03903519550333731,0.44697266929149626,0.05294388891644776,0.019164317321777345,0.04896109897196293,0.19632223132252694,0.006051038241386413,1.005844937825203,1.1049500569343567,0.04896109897196293,1.4960126589084495,15.55394011530383,0.6465046888795393,16.235974829772424,0.2504340438493367,,,,,695.3857441750006
72,2.016110084417767e-05,1.6445126422405243,0.03956837276960723,0.44868294047117235,0.053115738854557275,0.019083065795898437,0.04881247637942433,0.19690072180628776,0.005977702331542969,1.0078882862135767,1.1034276887118817,0.04881247637942433,1.4925834104932587,15.355940152858865,0.6390490483107238,15.99190173477962,0.2529894804646229,,,,,696.6299756689987
73,1.894751250743987e-05,1.639462810277939,0.03905907059079036,0.44838345368504523,0.052329978720471265,0.019142581176757812,0.04898176878094673,0.19599854961335658,0.006002294850349426,1.0058843454167248,1.0969016114830972,0.04898176878094673,1.500276640571397,15.614594763722913,0.6484690190389238,16.27231053648324,0.25040881412810295,,,,,695.4393292790046
74,1.776506266647925e-05,1.6351570049524307,0.03920155527410098,0.44812100831866264,0.05179774971082807,0.01906915740966797,0.048725253067538145,0.19493756824731825,0.005729953718185425,1.0092247922658921,1.097874114215374,0.048725253067538145,1.505992974700599,15.546891442660627,0.6458436702859813,16.157196373775086,0.25243015587329865,,,,,696.4151605459992
75,1.661491825652992e-05,1.6377565989255904,0.03924541323119774,0.44822910593748094,0.05224106023162604,0.018975877380371094,0.04869501097686589,0.19540482533276082,0.005898467373847961,1.0077302236542105,1.0956924661695957,0.04869501097686589,1.5007306697039768,15.283160809812875,0.6366847702141466,15.948902796054709,0.2559910247038151,0.5161427569130193,136.5625,0.9891003622249854,22.39836651802063,699.9316337679993
76,1.549821433126591e-05,1.6409838292837142,0.03903208064348437,0.44895888313651083,0.05251395224556327,0.019009390258789064,0.048802693035826086,0.19560058586597442,0.006086065673828125,1.0061759106241166,1.09716359385252,0.048802693035826086,1.5069943974758018,15.376686334609985,0.6417103047514784,15.969568959597883,0.2544322612470594,,,,,694.9540338509978
77,1.4416052942640147e-05,1.6430225702285766,0.03832330583864823,0.4490930139482021,0.05293287492319942,0.01906358184814453,0.048836169239133594,0.19619351296424867,0.006141968035697937,1.0266111576616763,1.096564694583416,0.048836169239133594,1.5034258406737755,15.254068826806956,0.6365840239771481,15.903109344942816,0.257760939156187,,,,,696.8175822089979
78,1.3369502053292257e-05,1.6416403248786926,0.038698592050373556,0.44910410972237585,0.052684023961797354,0.01898116455078125,0.04860097121633589,0.19587958757281304,0.005983641505241394,1.0172184138536453,1.0972594948589802,0.04860097121633589,1.5027722521074887,15.090022259745105,0.6310491990940325,15.60189626134675,0.25996150718680744,,,,,696.2767380210062
79,1.2359594482598444e-05,1.6412345893621445,0.03858465003496967,0.4492751756310463,0.05242560014054179,0.01908799133300781,0.048689788037538526,0.19586571271717548,0.006116107988357544,1.0204227927595377,1.0980437691748142,0.048689788037538526,1.5023560914500007,14.888373029643091,0.6233711160462478,15.418900646012405,0.26353581827776185,,,,,696.8401686069992
